,Class,SSA1,SSA2,SSA3,SSA4,SSA5,SSA6,SSA7,SSA8,SSA9,SSA10,SSA11,SSA12,SSA13,SSA14,SSA15,SSA16,SSA17,SSA18,SSA19,SSA20,SSA21,SSA22,SSA23,SSA24,SSA25,SSA26,SSA27,SSA28,SSA29,SSA30,SSA31,SSA32,SSA33,SSA34,SSA35,SSA36,SSA37,SSA38,SSA39,SSA40,SSA41,SSA42,SSA43,SSA44,SSA45,SSA46,SSA47,SSA48,SSA49,SSA50,SSA51,SSA52,SSA53,SSA54,SSA55,SSA56,SSA57,SSA58,SSA59,SSA60,SSA61,SSA62,SSA63,SSA64,SSA65,SSA66,SSA67,SSA68,SSA69,SSA70,SSA71,SSA72,SSA73,SSA74,SSA75,SSA76,SSA77,SSA78,SSA79,SSA80,SSA81,SSA82,SSA83,SSA84,SSA85,SSA86,SSA87,SSA88,SSA89,SSA90,SSA91,SSA92,SSA93,SSA94,SSA95,SSA96,SSA97,SSA98,SSA99,SSA100,SSA101,SSA102,SSA103,SSA104,SSA105,SSA106,SSA107,SSA108,SSA109,SSA110,SSA111,SSA112,SSA113,SSA114,SSA115,SSA116,SSA117,SSA118,SSA119,SSA120,SSA121
408,1,0.058823533,0.0882353,0.039215688,0.0882353,0.009803922,0.04901961,0.04901961,0.068627454,0.029411767,0.078431375,0.068627454,0.04901961,0.029411767,0.019607844,0.019607844,0.068627454,0.058823533,0.0,0.029411767,0.09803922,0,1.3854614,-0.9203554,-2.0504267,0.72613466,-0.19741568,-1.0483863,0.14792535,-1.881419,-1.3244655,1.7565342,0.9046431,-1.2991109,-0.14761627,0.14723094,0.96804345,-1.3723502,1.1139182,-0.002936043,0.6097565,0.45085147,3.591359,-0.35944152,-0.23254862,2.8436096,0.5095012,0.60854214,-0.23553579,-0.11715972,-0.5549435,0.4431194,2.3847146,0.6324145,-1.2288505,0.6525998,-1.7102389,-0.7647064,-0.4203698,2.2072234,0.63207746,1.096899,0.22084725,-1.1024138,0.6071991,0.20686603,0.12648033,-1.8632644,1.7288501,1.1083784,0.45296374,-0.69611996,0.17514317,-0.80652934,0.5585063,0.42896158,-0.3415412,-1.5684584,-0.3267494,-0.36234832,-1.7579571,0.032269426,-0.003102016,1.3298249,-1.3304927,0.98915964,-0.53367615,-1.7194617,0.8845182,-0.16933136,-0.5945989,-0.5465453,-0.837617,0.5893099,-0.21609262,0.15076229,0.09330624,-0.9596833,-0.75967336,0.6361407,1.1913779,-0.8276883,-1.2164228,-0.9237822,-0.01309275,0.5866038,1.362943,-1.1291574,4.4940352,2.2742848,1.4309392,0.57281226,2.2896037,-0.24596916,0.41778842,0.54611677,-0.54961056,-0.9257603,0.030609263,-0.103836864,-0.9129376,1.1649249
409,1,0.009708738,0.009708738,0.03883495,0.067961164,0.0,0.058252428,0.09708738,0.03883495,0.009708738,0.106796116,0.08737864,0.116504855,0.029126214,0.03883495,0.019417476,0.058252428,0.058252428,0.009708738,0.0776699,0.067961164,0,0.011174954,2.1132162,-1.8301712,0.7542905,-0.27807993,-0.1932489,-0.77372617,-0.23206322,0.39036813,-0.05266283,0.21270692,-1.8389888,1.8994561,1.5643847,0.43317813,0.21242538,-1.9456651,0.22148778,-0.54517955,0.18620686,3.1209712,-0.56126225,0.8939403,0.85157466,0.31655705,-0.4037653,-0.052333213,0.018283146,-1.0906998,-1.5799223,2.5109985,1.5333207,0.86088717,-0.76867235,0.60488987,-0.46704188,0.22913437,0.031532325,0.5788039,0.25153506,0.7699338,0.43721667,-0.054817844,0.28876346,0.12181547,0.7746563,1.5953448,-0.81243414,1.8115956,-1.961735,-0.81691587,0.2388572,-0.80091697,-0.069454506,1.029986,-0.16762519,0.06467841,-0.33472136,-1.2458637,-0.62750435,0.05961965,1.1884178,0.75640005,0.7849056,-0.6836432,0.14432478,-0.46207783,-0.11979818,-0.3198715,-0.38098493,-0.9288182,-0.009055834,-0.16179939,1.1269666,0.15945427,-0.69186306,-0.9150151,1.7456144,-0.39515567,-0.21777414,1.8770511,-0.6790625,-0.09311443,0.11138225,1.3056593,-0.8450228,4.280594,1.3044958,0.5552674,-0.09941325,0.6776217,-1.9750597,-0.01280419,-0.05220749,0.80160034,-1.3809204,0.04174207,0.6518447,-0.2741843,-0.49061653
410,1,0.06122449,0.06122449,0.040816326,0.020408163,0.020408163,0.06122449,0.08163265,0.030612245,0.040816326,0.030612245,0.07142857,0.07142857,0.040816326,0.020408163,0.051020406,0.030612245,0.1122449,0.020408163,0.040816326,0.091836736,0,0.030038381,0.52000755,-2.4100904,0.39011818,-0.27015543,-0.17169762,-0.023123343,0.029469563,0.22921498,0.23268166,0.46275067,-1.4313492,1.0469339,0.16606408,1.0468137,0.10897356,-0.2707236,0.24277604,-0.734705,0.5234675,3.0486472,-0.5994648,0.8352463,0.969322,0.4210661,0.18151863,0.43271005,-0.108997636,-2.09947,-0.51134574,2.0224836,1.3283983,-0.3258174,-0.69990146,-0.8006042,-0.33546072,-0.2533814,-0.087727174,0.49765226,0.06804109,0.8314932,-0.5980406,-0.15721004,0.2706982,-1.118536,-0.31222495,1.2547072,-0.36397374,0.9119198,-1.0721945,-0.85636306,-0.58962375,-0.9172453,0.18963155,0.8894906,-2.0713317,0.083995216,-0.28722513,-1.87537,-0.51872736,-0.036943536,1.269238,1.5766944,0.81802076,-0.7286187,-0.059365578,-0.38663724,-0.19099534,-0.33660215,-0.41909474,-0.9830413,-0.5861713,-0.023952678,1.4557267,0.031532343,-0.99137443,-0.63983357,1.9528546,-0.15872632,-0.9916092,0.24748898,-0.5500429,-0.13521858,0.018757433,1.9477081,-0.8887533,3.9442637,1.6918814,0.107485496,-0.10794135,0.4072974,-1.285088,0.084903814,0.19273534,0.6666535,-0.84868187,0.134403,0.5027817,-0.36255038,0.44265383
411,1,0.0462963,0.0462963,0.055555556,0.074074075,0.009259259,0.0462963,0.074074075,0.055555556,0.018518519,0.12037037,0.055555556,0.12962963,0.018518519,0.0462963,0.0,0.06481481,0.06481481,0.009259259,0.018518519,0.0462963,0,0.7155694,0.80167204,-1.2290616,0.7274491,0.24102807,0.11002966,0.18358901,-0.6112593,-0.17369205,0.6727045,0.66885054,-1.4636062,0.29297054,0.1448434,-0.45372367,-0.5108079,-0.9962492,-0.37532654,0.22138928,0.36327443,3.363525,-0.65797675,0.3081901,1.6251549,-0.03241173,0.22840953,0.31007084,0.061537758,-0.059183802,-0.1392298,2.204871,0.99826646,0.12125446,0.013800924,0.3759286,-0.14677595,-0.50215906,0.6765261,0.23158674,0.7042924,0.32601604,-0.19713731,0.109910265,0.44785783,0.008164339,-0.24784166,1.6313146,0.42101437,0.48882583,-0.70419204,0.12694466,-0.27547428,0.37463456,0.2564938,0.045460586,-0.82427275,-0.015844563,-0.35836262,-0.78976333,-0.8884605,-0.037932605,0.9717898,-0.28074512,0.3973648,-0.65970355,-0.60281146,0.17550585,-0.75062215,-0.29179436,-0.54682094,-0.8535011,0.24991591,-0.12552837,0.7879978,0.2461022,-0.55505323,-0.19088769,0.8346448,0.28778976,-0.4448561,-0.23556848,-0.51292187,-0.30870792,0.77155745,0.67296994,-0.7173595,4.514011,1.0886952,0.9065222,-0.1673609,1.2430944,-0.79175496,0.29245874,0.037628505,-0.19256051,-0.47280562,0.11861409,0.34123674,-0.2952345,-0.8224225
412,1,0.009615385,0.028846156,0.10576923,0.067307696,0.0,0.01923077,0.048076924,0.05769231,0.009615385,0.09615385,0.05769231,0.125,0.03846154,0.01923077,0.009615385,0.07692308,0.10576923,0.009615385,0.03846154,0.07692308,0,0.001436245,1.2773199,-1.9225793,0.5488633,-0.40238294,-0.5516898,-0.93643135,-0.15686557,0.35281098,-0.30965993,0.15072775,-1.5432159,2.1252,1.8872842,1.013928,0.48731712,-2.3106976,-0.14733897,-0.5134629,0.46092188,3.2793815,-0.4296347,1.2226199,1.0562496,0.30331165,-1.0084989,0.5178725,0.09820634,-1.4231071,-1.5883234,3.2097604,1.2158775,1.3145258,-0.7214511,0.5430918,-0.5059915,0.6403163,0.6608021,1.1257997,0.4316711,1.4340088,0.49499166,0.32103825,0.10174987,-0.30737314,0.8915217,1.3670467,-1.0137584,1.7691233,-2.861016,-0.80049014,0.04314577,-0.8863833,-0.19504741,1.5296116,-1.4965991,0.035607524,-0.03891932,-2.117641,-0.7411216,-0.20965987,1.2303418,1.0813853,0.4533148,-0.5874441,-1.1153936,-0.9794668,-0.45405367,-0.53790426,-0.7551106,-1.9757469,0.17267084,-0.48345894,1.0756881,0.01623386,-0.5724072,-1.4471241,1.863806,-0.6174763,-0.98767126,2.2274187,-0.69964486,-0.08051342,0.29243302,1.9994783,-1.7124177,4.196073,2.5201654,-0.034316357,-0.5868738,1.6879122,-1.8053308,-0.84997153,0.20590852,1.4878564,-0.5995223,0.18027438,0.1504259,-0.58925754,0.043489084
413,1,0.037037037,0.055555556,0.074074075,0.0462963,0.0,0.06481481,0.0462963,0.06481481,0.0,0.06481481,0.11111111,0.0925926,0.009259259,0.037037037,0.027777778,0.10185185,0.055555556,0.018518519,0.037037037,0.055555556,0,-0.3387927,1.5731056,-1.9986898,0.6449923,-0.15106417,0.133911,-0.48847717,0.64030683,0.87366796,-0.72922635,-0.051444452,-1.4777771,1.4931512,1.8039392,1.3602407,0.9024112,-2.5565858,0.2497778,-0.90486455,0.28534704,3.2915325,-0.23014754,1.2467668,-0.004031084,0.20954922,-0.41990277,0.22606026,0.02379365,-0.8854031,-2.0335572,2.141498,1.430054,1.6486781,-1.4903017,0.86441314,-0.74451244,0.68324924,-0.35049802,1.0852499,-0.45506278,1.2238684,0.56030715,-0.07842059,0.18853986,-1.5967131,1.119823,1.4304247,-1.1873524,1.1902847,-2.070341,-1.3151441,0.112864636,-0.8912636,-0.12586844,1.447053,-2.060831,-0.26115447,-0.32184976,-1.9459779,-0.7656688,0.18812685,1.1816031,1.8455251,0.38106388,-0.49939194,0.45151892,-0.76466525,0.015600354,-0.6134827,-0.8263691,-1.3973149,-0.36325306,0.061821982,1.9664736,0.08989897,-0.770362,-1.4976496,1.9328263,-0.96646506,-0.31884232,1.425657,-0.737105,-0.07155908,-0.26925492,1.802408,-0.8668838,4.145825,1.8851935,-0.24826457,-0.08820864,0.69531375,-1.7871411,-0.31032306,0.03839014,1.3026991,-0.46807608,0.07651089,0.1875945,-0.25099328,-1.0163487
414,1,0.03,0.03,0.12,0.06,0.0,0.06,0.07,0.04,0.02,0.07,0.099999994,0.07,0.03,0.06,0.0,0.02,0.049999997,0.01,0.08,0.08,0,0.38055518,1.2412027,-1.722917,1.1312066,-0.1865831,-0.1935877,-0.29874197,-0.013131044,-0.025286384,0.89077306,0.80327785,-1.923777,1.55185,0.2265671,0.19548297,-0.1751522,-1.3694497,0.17811513,0.18752298,0.28387085,3.4521158,-0.3419386,0.577743,1.3824048,0.43245065,0.36643288,0.3777397,0.20564736,-0.88942486,-1.3399258,2.920093,1.5776902,-0.5612265,-0.31305405,0.2723519,-0.64092636,-0.12207924,-0.2941545,1.2344365,-0.043963492,0.15790021,0.23212825,0.26979154,0.49075863,1.0051193,0.051154345,1.7003453,0.10412002,0.75172913,-1.4761862,-0.7703395,0.06044012,-0.3302224,0.31036022,0.546656,-0.11282119,0.085574746,-0.53412217,-1.0067828,-0.65925586,-0.007194622,2.1848578,0.7505444,0.5815535,-0.72798705,-0.1926933,0.064990245,-0.36592922,-0.32900986,-0.7531088,-1.4959822,-0.12839438,-0.6247712,1.7371843,-0.085146,-0.746732,-1.6211315,1.7339272,-0.38131797,-0.2219212,0.7188291,-1.2028279,-0.19833048,0.24277616,1.897101,-1.0726961,4.587377,1.8082858,1.5316184,0.026263613,0.32811016,-2.0303748,0.6482912,-0.048728656,0.41782442,-1.330051,-0.105016485,0.035728313,-0.3052983,-0.56297433
415,1,0.040816326,0.040816326,0.10204081,0.040816326,0.0,0.020408163,0.08163265,0.040816326,0.010204081,0.06122449,0.091836736,0.1122449,0.010204081,0.010204081,0.020408163,0.08163265,0.07142857,0.010204081,0.040816326,0.1122449,0,1.893592,-1.3663669,-1.7859591,0.7491,0.06328019,-0.6609729,1.5929316,-1.8499444,-1.4747183,2.3952625,0.9080976,-1.0701269,-0.5786308,-0.8155514,0.3832569,-1.6731609,1.548124,-0.019389365,0.9027931,0.3642887,3.7031407,-0.09786397,-0.5963858,3.4986808,-0.002473375,0.927735,-0.40641212,-0.20804504,-0.38748002,1.5597458,2.957583,0.22608753,-2.1567488,0.72095793,-1.5427943,-0.76187056,-0.86392576,2.1951094,0.36340362,0.8851646,0.2946896,-1.4722152,0.868318,0.51081795,0.3639682,-2.2856572,1.9648466,1.5773077,-0.119463824,-0.10910066,0.7102344,-1.1138663,1.6518102,0.24639435,-0.46063486,-1.8947952,-0.18179329,-0.4346194,-1.4600608,-0.19847013,-0.15387076,1.4921298,-1.0408292,0.6627607,-0.65597737,-2.33944,1.2144878,-0.8198617,-0.8988699,-0.687242,-0.70680904,0.90408635,0.29552492,0.24184534,0.16178608,-1.2685195,-0.32561216,0.6964216,1.5769908,-0.7909387,-2.1532087,-1.3670248,-0.07168403,1.1753216,1.3103522,-2.0684195,4.2450686,1.8064064,2.021978,0.5255593,1.5201769,0.5871018,1.195213,0.47786105,-0.6651002,-0.67143804,0.24878351,-0.2385336,-0.8563866,0.84169084
416,1,0.06569343,0.05109489,0.06569343,0.08029197,0.02189781,0.05109489,0.09489051,0.02919708,0.03649635,0.05839416,0.05839416,0.08029197,0.02919708,0.05109489,0.03649635,0.04379562,0.05839416,0.0,0.02919708,0.05839416,0,1.4265263,2.3150516,-0.10014296,0.7533835,-0.18957013,1.8427101,-2.0767322,0.89202505,-2.1118667,2.0842323,-0.20977768,-0.6408788,0.08989907,-0.84814537,-2.0755205,-1.0552717,2.5990565,-0.642583,1.6932204,0.08354969,4.1811666,-0.5509144,-1.1164058,-0.695551,0.85725623,1.9913477,-0.66603935,-0.001812835,2.4189959,1.0229251,0.9191501,-0.59343344,-1.4081616,-0.5898771,-1.52751,2.0593514,0.32198885,1.6184531,-2.1239727,-0.3262663,0.46855515,0.33385167,0.24463166,-0.030633269,0.6527756,1.0486238,3.082567,-1.7280935,1.5049254,-0.6174477,-0.58738166,0.67501646,1.2007439,-0.008946305,-1.233641,2.9283125,0.20602824,-0.052099947,1.3257581,0.34561554,-0.29960176,-1.9517648,-2.35886,1.6887673,-0.10159363,-1.0099108,0.532958,-0.90068746,-0.059940882,-1.0978559,1.4035248,1.6409075,0.5690939,1.2413942,-0.2614532,-0.5844411,2.894273,-2.2558434,-0.9069276,-2.253617,0.4009887,0.51056343,-0.007725562,0.81274766,-3.7199452,1.0471281,4.9974046,-2.5617456,-0.56332964,-0.7648398,2.7120376,-0.24568777,0.6053258,-0.23362459,-2.6322043,-0.88517535,-0.070250496,0.15258692,0.2233345,-2.30878
417,1,0.07857143,0.05,0.05,0.06428572,0.021428572,0.07857143,0.1,0.035714287,0.014285714,0.06428572,0.071428575,0.06428572,0.021428572,0.028571429,0.05,0.035714287,0.057142857,0.0,0.042857144,0.071428575,0,1.5702081,1.1144706,-0.36363024,0.8360741,-0.14322785,0.44487387,-1.3446648,-0.5929125,-1.8993472,2.3301008,0.4344164,-0.4519013,0.54621726,-1.3270069,-1.0968913,-1.2005671,1.84536,0.013714651,1.6999286,0.3113054,4.0999546,-0.73181754,-0.17028563,1.047199,0.43939975,1.8166615,-0.68077016,-0.045060586,0.29226488,0.61565834,1.9641523,0.2843674,-1.5521686,-0.028859036,-0.94352615,1.1025733,0.18815346,1.8517977,-0.20416406,-0.5731846,-0.327986,-0.13541672,0.4991575,0.2924403,1.8319674,0.034091573,2.9663756,-0.39366487,-0.35400602,-1.1001403,-0.8550952,-0.04633206,0.4466026,0.038936798,-1.2484623,1.8848866,0.36835083,-0.086034864,0.110854015,0.18058811,-0.6146727,0.5780192,-1.8652915,1.2477114,-0.21683428,-1.4683193,0.74570024,-0.16945824,0.3583009,-0.79985577,0.33673185,1.7496572,0.037514616,0.28247872,-0.23886214,-0.9730885,0.37281817,-1.0599931,-0.32811728,-2.0325916,-0.60225827,-0.12230335,-0.07832722,0.7344396,-1.2274518,0.57372594,4.9710507,0.19198631,1.1752938,-0.52671725,2.1640882,-0.22180606,0.6240925,0.11327474,-1.6943216,-0.44837183,0.014005662,0.09478352,-0.20736288,0.4776032
418,1,0.05479452,0.05479452,0.047945205,0.047945205,0.020547945,0.07534246,0.13013698,0.034246575,0.020547945,0.05479452,0.07534246,0.06849315,0.020547945,0.02739726,0.04109589,0.047945205,0.06849315,0.0,0.04109589,0.06849315,0,1.417211,2.8445458,0.4746684,0.5964489,-0.59638995,2.0181437,-2.59854,0.62974906,-1.6195585,1.9823759,-0.44860846,-0.87792945,1.009833,-1.1002051,-2.7496445,-0.7754459,1.8949944,-0.1342603,1.5630406,0.4247818,4.317059,-0.5448123,-0.21732001,0.082136594,0.8184733,1.9322141,-0.90834576,0.20128109,1.5278213,0.81146014,2.1684666,-0.38659692,-1.9508314,-1.1439788,-0.7536176,2.2447789,-0.08185691,1.7544029,-1.186955,-0.15189388,0.9378325,0.5256307,0.0612987,0.13116144,0.77820647,0.5409787,2.9847925,-1.1158223,1.4094019,-1.4634964,-1.1473762,0.45976633,0.84522647,0.21340929,-0.9397081,2.6359143,0.26082912,-0.02448661,1.5444404,0.28053805,-0.54300964,-1.0761391,-0.8522747,1.6245426,0.031597093,-1.6748036,0.5143057,-1.0838802,0.17303719,-0.92029256,1.9003003,2.077047,0.44310212,1.5571021,-0.2383683,-0.5425184,2.0663,-1.2417867,-0.5492637,-2.0839648,1.1043415,-0.18253697,-0.07588265,0.7588735,-2.8424978,-0.063659996,5.2284155,-2.1876855,0.123405375,-0.92947125,1.8528327,-1.1806258,0.97052,-0.056589752,-1.6088986,-1.5155871,-0.15145224,0.39807996,0.22816516,-1.9367692
419,1,0.07913669,0.050359715,0.05755396,0.050359715,0.02877698,0.07913669,0.11510792,0.043165468,0.035971224,0.05755396,0.064748205,0.07194245,0.02877698,0.02877698,0.01438849,0.035971224,0.05755396,0.0,0.05755396,0.043165468,0,1.4550114,2.0269573,-0.15506692,0.5847387,-0.13589282,1.9215964,-2.0740051,1.0096028,-2.0630794,2.4263077,-0.5059266,-0.48498493,0.28676075,-0.6421482,-2.000586,-0.9402137,2.990772,-0.51787627,1.7556764,0.17017804,4.2231345,-0.5489986,-0.97054595,-0.5021684,0.9878923,2.192835,-0.9247518,0.10910276,2.5446856,1.1023282,1.100117,-0.8027268,-1.8693365,-0.61009866,-1.9096702,2.0321863,0.7188514,1.9735785,-1.8666869,-0.37505028,0.70902437,0.2634336,0.3952403,-0.0958593,0.63220525,1.0983067,3.4699721,-1.843913,1.5824497,-0.81344414,-0.88289833,0.7220464,1.1192335,0.005013699,-1.0548952,2.8012195,0.2206621,0.013953554,0.9789026,0.42503276,-0.3111417,-1.9364704,-2.0528107,1.8601694,0.00994271,-1.2809916,0.8466269,-0.78625643,0.27735093,-1.1427706,1.3841255,1.7878968,0.84968567,1.4240584,-0.40369803,-0.72040004,2.8289309,-2.121221,-1.0414069,-2.4851058,0.82865864,0.25495574,0.05825829,0.77413195,-3.6903963,0.5062258,5.0397024,-2.4204018,-0.9274648,-0.7432104,2.859702,-0.071148224,0.92162,-0.34357432,-2.6708097,-0.9358512,-0.16824542,0.036840875,0.26270542,-2.3146603
420,1,0.10218978,0.05839416,0.05839416,0.03649635,0.02189781,0.0729927,0.10948905,0.02919708,0.02919708,0.06569343,0.05839416,0.06569343,0.01459854,0.02919708,0.02919708,0.03649635,0.06569343,0.0,0.05839416,0.05839416,0,1.3259819,2.4686491,-0.27678615,0.9068627,-0.51341766,1.446884,-2.430248,0.6640644,-2.404893,2.2812638,-0.59359545,-0.5774511,0.7601589,-0.9661651,-1.9521457,-0.8796661,2.593689,-0.3622132,2.0020876,0.19996396,4.251553,-0.7794451,-0.83112705,-0.41048795,0.90927875,1.6010606,-1.0771341,0.06822553,1.5610596,0.72457814,1.2668178,-0.26077622,-2.055282,-0.64598083,-1.322001,2.1213465,0.61937016,2.439755,-1.114857,-0.64981633,0.06201834,0.21094285,0.66858214,0.19119655,1.48741,0.69889504,3.4562745,-1.537513,0.28187254,-0.8479349,-1.3309385,0.56939095,0.493209,-0.008585162,-1.150643,3.5787063,0.07140446,-0.033984475,0.5754112,0.047409132,-0.5942358,-0.68399763,-1.3610721,1.4549894,0.20037828,-1.2699505,0.49528554,-0.21949466,-0.1533473,-0.84279174,1.3369237,2.043925,0.32063308,0.39032778,-0.24425453,-0.74043655,2.1088054,-1.179072,-0.7440414,-1.7939415,1.1666244,-0.19767755,0.15038203,0.45590928,-2.8524776,0.9461438,5.1161547,-1.7651467,0.4477954,-0.8712841,2.4421432,-0.3711801,0.4542789,0.14873149,-1.907742,-0.6333661,-0.046348687,0.12872599,0.11072715,-0.7129346
421,1,0.0729927,0.0729927,0.05109489,0.05109489,0.02189781,0.08759124,0.12408759,0.03649635,0.02919708,0.04379562,0.04379562,0.05839416,0.02919708,0.03649635,0.02189781,0.04379562,0.04379562,0.0,0.05109489,0.08029197,0,1.2588718,1.9365448,-0.2166045,0.63443315,-0.1471131,1.6609825,-2.1994824,0.49854562,-1.9867933,2.124759,-0.41717145,-0.48929307,0.60094625,-0.6343158,-1.9872884,-0.88047117,2.861489,-0.45534047,1.4560028,0.6354711,4.5762844,-0.552867,-0.6203033,0.005663237,0.8665639,1.8288786,-0.8355989,0.06605781,1.6526138,1.1778982,1.5026523,-0.5668989,-2.1205764,-0.74738014,-1.6926816,1.9320986,0.6796836,1.9920806,-1.3166364,-0.18344241,0.89429486,0.3964701,0.52344763,0.02769688,0.7742061,0.90686035,3.5935407,-1.3967813,1.5949012,-0.96434397,-1.1659336,0.4257937,0.6132765,0.2795765,-0.68205005,2.7097044,0.14623919,-0.14448942,0.73219275,0.20646088,-0.6953463,-1.2539097,-1.5561639,1.9167418,0.073572926,-1.6604303,0.52864444,-0.73647213,0.04259937,-1.0242536,1.1484076,1.9711553,0.46007064,0.968119,-0.19131815,-0.7026645,2.458578,-1.5765791,-1.0824931,-2.8091004,1.6263686,0.06230634,-0.10094232,0.5361417,-2.7822416,-0.06442836,5.0124226,-1.5594465,-0.64390475,-0.7669468,2.2227056,-0.47533405,0.8521412,-0.024346896,-1.9005069,-1.0905526,-0.20397428,0.08361432,0.168848,-1.4295847
422,1,0.0890411,0.04109589,0.05479452,0.06849315,0.02739726,0.05479452,0.11643836,0.05479452,0.020547945,0.04109589,0.07534246,0.0890411,0.020547945,0.02739726,0.04109589,0.02739726,0.04109589,0.0,0.04109589,0.06849315,0,1.5332675,2.1434708,-0.56490505,0.615141,-0.24589747,1.6382664,-2.149407,0.4457572,-1.9589075,2.1457098,-0.18388173,-0.6834223,0.53692234,-0.6055293,-1.6537596,-1.0159374,2.9343114,-0.5214095,1.6709546,0.4936882,4.0180697,-0.31705803,-0.6957918,-0.031882577,0.88634896,2.1183517,-0.7458382,0.1103562,1.6149888,0.9826173,1.2226397,-0.5035916,-1.8225284,-0.5452397,-2.0705588,1.811546,0.38994735,2.1358488,-1.3886853,-0.44428962,0.42841458,0.17840157,0.45783725,-0.000707822,0.96676666,0.9654652,3.0426385,-1.349025,1.6293384,-0.91174525,-0.90866905,0.17583306,0.5841998,-0.033441193,-1.032716,2.668023,0.1445165,0.029479777,0.5958432,0.5592847,-0.78921825,-1.3704473,-1.8944587,1.9916996,-0.16159162,-1.2128227,0.49667796,-0.79818267,-0.04449542,-0.9088762,1.372285,1.6638508,0.56770355,0.8196523,-0.24344379,-0.93843925,2.5290105,-1.807603,-1.10826,-2.601092,0.83581626,0.00696257,-0.000891385,0.6907404,-2.9244556,0.56906277,5.089389,-1.5746926,-0.7216635,-0.5881194,2.8018575,-0.44665736,0.66971916,-0.3037266,-2.3939877,-1.0442611,0.11142062,0.35498998,0.0938435,-1.333331
423,1,0.048275862,0.062068965,0.06896552,0.055172414,0.04137931,0.055172414,0.13103448,0.04137931,0.03448276,0.048275862,0.048275862,0.089655176,0.013793103,0.03448276,0.013793103,0.062068965,0.04137931,0.0,0.04137931,0.06896552,0,1.1976227,1.9993764,0.6850062,0.7343151,-0.4422837,2.407716,-2.3845367,0.57333565,-1.7340568,2.1920063,-0.1251696,-0.27545202,1.1973056,-1.878012,-2.4186912,-0.85722065,2.1058173,-0.09481249,2.03132,0.583995,4.331413,-0.7650339,-0.6632101,0.6184383,0.65214056,1.4679873,-1.0909188,0.09482706,1.2046585,0.66409236,2.835375,-0.33456585,-2.5770578,-0.6787088,-0.8457136,2.322545,0.5472669,1.941823,-0.8469882,-1.0339402,1.0102988,1.0478503,0.5371919,0.21407637,2.0665414,1.1974322,3.5503206,-0.7637526,0.33647436,-2.358338,-1.7805586,0.041356284,0.24784298,-0.1949155,-1.1586558,2.6160197,0.1598876,0.11282199,1.4870405,0.37076172,-0.67228323,-0.64650255,-0.87178236,1.5009222,0.25333783,-2.4115674,0.8493749,-0.43910912,0.07597466,-0.920822,1.2435666,2.666391,0.34738204,1.73408,-0.15648404,-0.8567588,1.0581236,-1.2515895,-0.9402854,-2.359055,1.2103162,-0.88975817,0.005155764,0.7828972,-2.474163,-0.3628321,4.839452,-1.1464506,-0.52931345,-1.0653778,1.8135008,-0.1534016,0.799547,0.3998783,-1.6234637,-0.66200966,0.016321568,0.5170193,-0.13834076,-1.32507
424,1,0.07971015,0.028985508,0.072463766,0.06521739,0.036231883,0.06521739,0.0942029,0.04347826,0.04347826,0.057971016,0.04347826,0.10144928,0.014492754,0.05072464,0.02173913,0.02173913,0.06521739,0.007246377,0.036231883,0.05072464,0,1.8876188,-0.13340074,-0.5247644,0.800234,-0.22449875,-0.13723388,-1.0277294,-1.0608344,-1.496355,2.707726,1.0838176,-0.4333472,0.4555421,-1.8877723,-0.7579203,-1.6921082,2.3149762,0.27329668,1.6546503,0.49850807,4.2328663,0.22333074,-0.23830277,1.6797698,0.647392,1.7529992,-0.19635685,-0.22405997,-0.66724145,0.3730839,2.325727,0.38763216,-2.5032084,0.45402986,-1.6905062,0.43887183,0.1859014,1.789214,0.5401052,-0.63479626,-0.7397524,-0.2554615,0.86839604,0.10901006,2.2640898,-0.37085322,3.0179393,0.16957437,-0.8738121,-0.8665864,-1.5512825,-0.89499956,-0.23062633,-0.027996274,-1.162009,1.3078835,0.51853794,-0.15037873,-0.20134023,0.17063332,-0.16808663,1.3758911,-2.2961311,1.6791139,-0.0795597,-2.0472658,1.3729893,0.08774289,0.40749964,-0.93047166,-0.1745887,1.6886287,0.45635876,-0.2119401,-0.17518431,-0.97715497,-0.9128804,-0.8228818,-0.077244915,-1.8532082,-1.201255,-0.4505279,-0.19774412,0.33289883,-0.26062915,-0.26702192,4.8148265,1.2385999,1.6251696,-0.29003525,1.4692937,-0.6432836,1.0875655,0.26971632,-1.6010908,-0.90440047,-0.15905021,0.12677243,-0.423516,1.277061
